Debt_to_GDP	GDP_Growth
27.1686756472154	3.84674166509373
27.2381964011351	7.83209779101442
31.8664230237431	5.03672042034297
33.6478367011133	3.07901753477167
39.3503158458057	9.28042104515386
40.9992084548247	0.276088024593605
33.3359635064452	2.5819078238094
31.6602314031611	3.76177122621912
32.1834478656868	6.00300899758489
33.0093502628573	2.78383354652405
32.2486390344176	3.4161267268946
31.5347700883326	3.18257259715766
29.1700189511222	6.51713885377283
32.8677445168104	4.06057081666241
34.3745643450357	8.32799694953145
35.5749130883505	7.12596948217272
42.0061709440137	-3.49665461735418
34.505083832063	3.09419077627324
24.0366603428038	3.82595823256764
25.234403852925	1.95197902081507
28.6153496865834	7.59090393358488
30.8405329565661	-1.45793346533827
24.4606794578521	2.81601440145778
23.0666764524179	3.80424428454798
23.3866310700199	4.37116063202005
22.5985503460496	1.86129267860605
21.8109865717343	1.42626319605843
20.2548888081964	2.27112340142021
17.9933321545157	3.35044910694158
19.3484055852702	3.45489344885198
20.067323666994	5.86393596651769
21.0086121963045	4.68965724549602
22.4352244059219	-4.70085477425171
18.0473795385368	4.48613161523512
69.1122409234521	7.06404255272605
77.6816371566405	-6.86063404728553
70.688431943751	0.312079320235824
69.3045948413339	2.16624377428548
66.4556421197665	3.94705326197962
69.2264125544733	6.90270247216083
77.9141737242958	-6.54995286111402
71.0076212754262	0.597515256905496
69.2058652214273	2.32602977369942
66.2817586248671	4.11782588294032
69.0760103254617	7.26349029603921
77.6779807948219	-6.78294271787128
70.726066256183	0.289655398680338
112.153336342808	2.78367390829352
109.999872420209	2.64058278650343
115.963264775916	6.0466919748077
121.946485252358	-2.38862032137294
96.9143262399128	2.53012511444722
95.2889566518371	2.94780933880656
94.1731793114252	2.50304866957114
95.0501725323993	1.75713430738413
93.1430673255618	2.76027570206345
92.1526825251906	2.54956232851526
92.0884356902759	2.13356731596357
90.5794494414687	2.24317308229351
86.6939695512679	1.68675931889908
82.4223141128765	2.72408861915019
74.082190707757	-2.60473409198144
62.379523573968	0.181930682514064
54.3922152333392	2.00810206865177
54.5680181691681	2.77426860186505
55.7852995438633	3.46118301337901
55.9758597311477	3.78710378064847
55.9889096354886	2.71668552065563
54.0559138753041	1.80170092068977
53.0412248800117	1.03055880912815
35.442247195029	4.16235066823292
46.5656471581538	6.3936663253368
47.6257691620209	6.78411966003432
47.6728207481026	7.96912333627881
50.8423091675609	7.68973935167961
50.6062629648635	7.24547986692529
50.9967091013628	6.23326513040877
51.2727904226404	5.64515915604163
52.1832993863618	5.45109403202389
52.0331586963563	8.19440351757765
56.3529447807272	7.38981184100092
57.0954415021292	3.48063577458643
58.2777103305044	7.53428173032866
60.5562898681274	7.89518422976431
63.0918598841689	7.64449221776582
63.9289388384921	7.54604881614362
60.9943097223078	7.46572456545647
61.4807029795489	3.77199800153592
58.2364465802722	4.57324198890292
56.5678102867184	4.08685651051928
46.5656471581538	6.3936663253368
47.6257691620209	6.78411966003432
47.6728207481026	7.96912333627881
50.8423091675609	7.68973935167961
50.6062629648635	7.24547986692529
50.9967091013628	6.23326513040877
51.2727904226404	5.64515915604163
52.1832993863618	5.45109403202389
52.0331586963563	8.19440351757765
56.3529447807272	7.38981184100092
57.0954415021292	3.48063577458643
58.2777103305044	7.53428173032866
60.5562898681274	7.89518422976431
63.0918598841689	7.64449221776582
63.9289388384921	7.54604881614362
60.9943097223078	7.46572456545647
61.480702979549	3.77199800153592
58.2364465802722	4.57324198890292
56.5678102867184	4.08685651051928
53.0292543715132	4.01541716935742
58.5241429999966	4.8268006234359
81.9202285507536	8.96957619074095
83.4542023899143	-3.31375636888916
74.8082518103115	2.06257790176122
63.6337689521087	3.67141928098908
74.5233409273812	3.28317593330073
79.8771647108445	3.90893551362245
79.2842872907886	2.2277040745779
72.9442880579616	2.24022695382642
70.4662619818776	1.7072283175406
64.0504160397904	0.984129880204108
69.1921886031503	2.46351683915714
42.5637250641322	2.58355480961319
48.115804536322	9.56461225648184
58.756056270967	8.28677879049404
52.4833906656816	-11.1839399355384
38.83800907991	2.01554763848308
39.5661427058603	1.58876549046354
48.0562986764141	8.29999999959539
46.5518225541677	12.5999999997766
60.080359768226	5.80000000065645
63.4012140067668	-7.19999999920631
50.0284206863703	7.59999999853918
57.8834285733848	4.25304559238732
69.836773674895	2.00694844335034
69.0656538994855	-0.133531904304775
59.9837867004913	2.19401703622717
54.3001380799371	2.87417039499501
53.1037976577229	2.29331030192918
54.463570652249	2.75564065529868
46.293292747612	2.16434780647852
41.5409287207942	2.60118978187332
37.4031396926122	2.65445302592404
39.3096720165071	3.95247138119184
30.0025299553744	2.39473494330615
28.5706752868622	2.21004795300735
23.7918159800555	1.95484826298522
18.1404251935735	3.62398503565633
20.0582738191257	3.78947119882653
21.4023842789788	2.7709261737475
22.3700818832059	3.15548121323168
22.8245660455405	4.21894147547516
25.0320718409237	3.0912800997751
25.8412136969849	3.94980535772942
27.6400889435694	2.03145880248898
29.4708236736698	3.9160574881715
6.38557579182856	4.78883248761557
6.29501240116287	9.36950260277183
4.57653797474662	10.591437462476
73.7303208143	3.04824180553773
77.6639776530748	10.8779009410268
82.5398306524293	17.5861390037409
79.0414158203086	-20.0893664891399
56.6924606462303	-0.838585871193203
56.5027068771842	2.39795510823548
52.624565152769	3.3713988456489
50.2046646297839	-1.15650811269629
47.6225079407988	0.997411675486745
46.3248467111347	1.8469701294558
44.7663646864529	-2.86320081549439
36.4498330286183	4.52003886739061
35.306429206242	0.613170735890648
33.6922817103418	1.53866248693835
30.908208407968	-4.17542805647342
25.45550066502	-2.32364807041851
22.9908535609144	1.44609991235758
22.7774542844919	2.51659221712706
18.7520042790972	4.14841930754267
111.598089477141	-5.9113629524152
91.3598106259863	2.05287774418655
84.3014580347853	2.05258864979861
77.5251429515026	4.95383534123657
70.5694533398636	3.81499327422425
60.7584088656577	2.50787205267615
43.5275770260668	4.30885692657077
42.2700248553772	5.29262224906203
35.6065986264045	3.80302899043062
34.5689325404164	1.92815791170796
29.0713708137176	4.3342989754845
15.6294022913075	2.53988570158225
7.2926256555605	6.24501094995797
7.54545632569935	8.29396129093843
20.2540605565848	6.4669995195042
29.3985591955441	6.98096175867695
32.4533576041094	6.29644129075703
28.3796671065326	3.34855067103268
27.1047836328351	2.49094875338352
25.7450148929614	5.30006940305884
31.2044521104432	4.73956739963045
31.863991518402	3.83312393993225
31.4618431575804	5.07728777526728
125.131136441335	1.49650622520576
117.275144046752	-1.17048018967635
108.313205218304	0.752615446604594
99.4343885869565	-1.771174940631
90.2372160393651	-3.41390821153806
82.4489816884745	-0.310320187825369
76.4393226392145	-2.21771085628247
86.8542626598636	-5.01727538250874
71.0883224744168	0.633460590858988
66.8016267359889	2.07918386258883
62.3690591999655	6.07054621673575
63.7916238643802	3.95545720757542
33.2442039424903	1.44645548204305
37.0957369908527	3.14919758275296
39.8801045313301	2.53218349471909
38.9240984107258	-2.5264464460425
37.5981780556757	-3.82957056812593
24.5487262642116	1.65112470228097
23.8372955552391	0.998719299661161
24.4293134230567	1.70785253368828
39.4168108447656	5.54997471638077
18.905245726907	7.75001707500896
18.5574619808712	0.199995231733979
10.6566343685377	10.1999994860937
8.9092608163614	8.60000659811426
6.64440183178372	9.99999473022963
6.57022058767027	9.40000151584914
12.3366860124798	5.04526758311702
11.440616774975	4.72530605111095
15.0144518163306	5.80000327485702
61.0308317738748	3.89226067249989
61.1342977094366	4.06646561608865
61.1385471733495	3.94389321816617
62.4120191090005	-0.13007112300869
64.0391039757611	1.41741099233461
64.9499537251718	-0.446709636828217
62.033292116626	-1.62747776449082
64.0974458625061	3.33939738340764
67.1012109617633	4.51145460193301
69.6837899301797	2.2191905367057
78.5645928230355	4.78066505273344
66.6155817914396	9.66522679614125
50.4310172089739	5.39907320663811
111.007884099526	-10.2183974208569
90.3573525676224	5.75514851246506
95.847821202237	3.50187185732737
95.7786849944102	2.08684522733067
92.2912012820179	8.47594339232963
81.0505609933361	6.66080128866197
84.9990711320017	5.88108550658288
88.9492144824279	1.73634039505693
67.0148156229242	5.16482012683895
57.5496480907902	8.4892584842808
50.9195301727763	11.9318738376229
53.9367496631031	7.66749238553135
57.6965298565065	4.52944877696235
59.811072814383	16.1047836542012
71.297555656776	5.6408051539139
75.6957100342792	6.93507146766659
71.8993384935838	5.15725736177561
65.6287612724923	7.78656040877364
54.1217805841119	10.4437797168913
67.1679909951713	7.32837435673082
37.2923933577388	3.35506838174288
68.3398527645303	1.68379912721821
60.1091977404058	2.50781080899505
40.3101186314933	1.99439414850893
