X_bee_entrance_traffic_hourly_mean	Y_next_hour_weight_change_kg
651.41666667	0.01943333
666.5	0.0238333399999994
229.41666667	0.0233833400000005
298.0	0.0365916699999999
631.5	0.0067166699999994
553.83333333	0.0144416599999992
589.16666667	-0.0144083300000001
456.91666667	0.02090834
323.83333333	0.0092666599999997
209.91666667	0.1091083299999997
28.75	0.0500833299999996
470.75	-0.0008250000000007
432.16666667	0.0324749999999998
237.66666667	0.0226083300000006
28.833333333	0.0514416699999991
179.41666667	-0.0056166700000002
412.08333333	0.0303583299999985
102.91666667	0.0478666599999986
122.41666667	0.0901750000000003
122.83333333	0.0065833299999997
197.66666667	0.0230750000000004
239.83333333	0.0309749999999997
388.41666667	0.0080083299999991
75.333333333	0.0240749999999998
150.5	0.0297416699999999
121.58333333	0.0054833299999987
192.75	-0.0147166700000003
129.75	0.0094166700000002
285.16666667	0.021008329999999
512.08333333	-0.0032916600000003
240.58333333	0.0634750000000003
43.25	0.0214833299999988
453.66666667	-0.0148416699999991
489.25	-0.0003416600000001
584.16666667	-0.0031583400000005
263.91666667	0.0211583399999994
227.91666667	0.0021833400000002
296.0	0.0212500000000002
124.41666667	0.0203166699999997
27.333333333	0.0737416700000004
477.41666667	-0.0024333299999987
216.08333333	0.0213249999999991
466.16666667	0.0283333399999996
463.41666667	0.0207666600000013
196.41666667	-0.0195749999999996
86.916666667	0.0497833300000003
32.75	0.1019750000000012
353.75	-0.0121000000000002
203.0	0.030899999999999
436.91666667	0.0101999999999993
35.083333333	0.0130916700000014
51.833333333	0.1004750000000012
96.833333333	0.0880833299999999
444.33333333	0.0290333300000007
337.58333333	0.09984167
177.91666667	0.0172999999999987
275.0	-0.011849999999999
463.16666667	-0.0321250000000006
362.58333333	0.0080166599999991
97.083333333	0.0005750000000013
62.416666667	0.0279333400000005
111.83333333	0.0197083300000002
377.75	0.0108416700000013
105.91666667	0.0001333399999978
87.333333333	0.0226250000000014
121.33333333	0.0107749999999988
431.08333333	0.0070416600000022
165.66666667	0.0107416700000015
494.75	0.00075833
390.0	-0.0028083400000014
283.25	0.0032750000000021
46.666666667	-0.0061916699999997
370.0	0.0144916600000009
284.83333333	-0.0017666699999985
350.16666667	0.0048333399999975
350.25	-0.0046833399999997
232.41666667	0.0031083400000007
91.416666667	-0.0036249999999995
90.916666667	-0.0197083400000011
59.833333333	0.0432916699999985
442.91666667	0.0006500000000002
296.0	-0.005291660000001
337.75	0.0057583399999998
146.16666667	0.0244333299999972
210.58333333	0.0400083399999999
217.25	0.0092166700000007
367.58333333	-0.0062666699999986
17.916666667	0.0021666700000011
226.75	0.0269583299999993
198.91666667	0.0360666700000003
248.33333333	0.0178416599999984
257.41666667	0.0011083300000009
88.833333333	0.0074416699999986
13.583333333	-0.0013000000000005
19.333333333	-0.0006833299999975
286.33333333	0.0431000000000025
210.66666667	0.0401583300000005
144.41666667	-0.0087083399999983
209.08333333	-0.004925
187.0	0.0067666699999975
186.0	0.0114666699999972
123.33333333	0.0209916700000007
61.583333333	0.0141333299999999
41.75	-0.0089249999999978
183.58333333	0.0387999999999983
53.583333333	0.03350833
216.5	0.0058166700000015
373.66666667	0.0025833300000002
28.75	0.0054000000000016
82.666666667	-0.0073000000000007
164.58333333	0.0259583399999989
138.0	0.042016659999998
140.0	0.0370666699999979
234.08333333	0.025075000000001
160.33333333	0.0214583300000015
36.166666667	-0.0012500000000024
125.08333333	0.0245583299999978
224.33333333	0.0385166699999999
225.0	0.0533666700000026
216.33333333	0.0557499999999997
201.66666667	0.0125749999999982
342.08333333	-0.0017083400000004
298.5	-0.0060166600000002
196.08333333	-0.0012666699999996
232.5	0.0050500000000006
125.75	0.0016666700000023
142.66666667	0.0319583299999983
144.08333333	0.0279833399999986
158.25	0.0252083399999989
101.41666667	0.0027499999999989
63.166666667	-0.0020083399999997
44.25	-0.0104250000000014
183.91666667	0.0045666699999991
104.25	0.0413500000000013
189.83333333	0.0452999999999974
115.75	0.0373000000000018
132.16666667	-0.0002083400000003
81.333333333	-0.0078166700000004
16.833333333	0.0161512200000011
127.33333333	0.0467166600000013
540.25	0.0008499999999997
622.16666667	-0.0083166699999992
309.58333333	-0.0059083300000004
24.833333333	-0.0048833300000019
22.333333333	-0.0089416699999986
349.08333333	0.010749999999998
117.5	0.0206666599999998
366.16666667	0.0356666700000012
408.5	0.0160833300000007
427.33333333	0.0011666600000026
100.41666667	-0.0138750000000023
153.25	0.0014250000000011
231.5	-0.0027416700000024
84.916666667	-0.0010083300000012
49.416666667	-0.0017500000000012
185.91666667	0.0038499999999999
222.25	-0.0003333399999974
37.166666667	-0.0039916700000013
87.333333333	-0.0057916599999998
40.25	-0.0011249999999982
61.666666667	-0.0001333300000005
307.41666667	0.0031333300000007
325.08333333	-0.0003250000000001
147.33333333	-0.0009916699999976
109.33333333	0.0040083300000013
534.16666667	-0.000108339999997
671.5	-0.0018416600000001
542.5	-0.0171499999999973
138.91666667	0.018216670000001
365.0	0.0233166599999989
213.75	0.0289833399999999
469.66666667	0.0039833400000013
430.25	-0.0048749999999984
167.83333333	0.0036083299999987
60.5	-0.0007916699999981
495.75	-0.0011000000000009
188.66666667	0.0029916599999992
524.91666667	0.0336500000000015
540.66666667	0.012125000000001
241.58333333	-0.0007666699999973
301.83333333	-0.0014000000000002
69.916666667	-0.0026666699999999
326.33333333	0.0015499999999981
269.0	0.0096083299999989
202.33333333	0.00491667
56.583333333	-0.0031999999999996
611.33333333	0.0076583399999989
316.33333333	0.0143666600000003
241.58333333	0.0105250000000012
506.16666667	0.0089333399999986
299.41666667	0.0082500000000003
297.83333333	0.0127416599999996
171.08333333	0.0091333399999982
169.83333333	0.0001583300000014
54.166666667	0.0072166699999982
450.0	-0.0018750000000018
243.5	0.0100916699999977
168.25	0.006508329999999
632.91666667	-0.00416667
248.16666667	0.0016083299999998
430.75	0.0031333400000015
70.833333333	-0.0007749999999973
415.41666667	0.0089645800000006
188.16666667	0.0237166700000024
86.75	0.0021749999999975
411.83333333	0.0129333300000027
539.16666667	0.0177499999999994
578.66666667	0.0129916600000008
665.25	0.0061250000000008
565.08333333	0.0147499999999993
582.58333333	0.01636667
502.83333333	0.007941670000001
433.58333333	0.0007750000000008
34.083333333	-0.0080416700000007
685.58333333	0.0021583299999967
440.58333333	0.011383330000001
224.25	0.0087166700000018
316.5	0.0101999999999975
374.75	0.0105250000000012
535.83333333	0.0172166699999998
468.16666667	0.0153916600000023
158.91666667	0.0003333400000009
25.916666667	-0.0079833399999991
487.91666667	0.0075833299999992
447.08333333	0.0053333399999999
379.66666667	-0.0195333400000023
460.33333333	0.0197083400000011
221.75	0.013583330000003
49.583333333	-0.0011749999999999
509.16666667	0.0069250000000025
326.25	0.0156666600000008
226.58333333	-0.00075833
57.833333333	-0.0029666699999992
97.5	-0.0017627600000018
175.5	0.0054166699999989
56.25	-0.0039416599999988
382.75	0.0204666600000003
437.91666667	0.0118999999999971
377.25	0.0048750000000019
293.58333333	-0.0022000000000019
272.91666667	0.0240749999999998
202.5	0.0089833299999995
342.33333333	0.0025583300000029
38.083333333	-0.0032416600000004
619.83333333	0.0114833300000007
304.58333333	0.0549916699999997
659.66666667	0.007233339999999
548.58333333	0.0102500000000027
543.66666667	0.0068000000000019
508.58333333	-0.0026666699999999
680.33333333	0.055837499999999
345.66666667	0.0037583399999974
350.75	0.0072833299999999
457.25	0.00835833
173.91666667	0.0228416699999982
151.16666667	0.005758329999999
466.41666667	-0.0210916700000005
400.33333333	0.0152416599999973
322.75	0.0038499999999999
337.5	0.0114333300000026
333.75	0.0079083399999966
81.333333333	0.0003083400000001
568.16666667	0.0176916700000013
279.08333333	0.0125833299999982
65.083333333	0.0010499999999993
8.9166666667	0.0019083299999991
259.33333333	0.0040750000000002
583.41666667	0.0318583300000021
517.58333333	-0.0430666600000009
232.58333333	0.0082333299999994
102.41666667	-0.0021333299999994
241.75	0.0022999999999981
48.5	-0.0011083299999974
628.16666667	0.0020750000000013
567.66666667	-0.0066249999999996
516.33333333	-0.0148583299999991
485.58333333	0.0054083300000016
689.75	-0.0198416700000017
458.83333333	0.0191291599999985
512.33333333	0.0041000000000011
396.25	0.0116083300000013
198.25	0.0084499999999998
408.75	-0.0031083299999998
5.25	-0.0013083399999977
609.66666667	0.0048833300000019
572.08333333	0.0061500000000016
4.3333333333	-0.0027333300000016
406.58333333	-0.0169583299999978
544.08333333	0.0146666699999968
502.08333333	0.0069083399999989
518.66666667	0.0049666600000009
620.83333333	0.0170833399999992
581.08333333	0.0140833299999982
321.75	-0.003425
404.33333333	0.0158249999999995
528.16666667	0.0096916699999987
481.0	0.0075416699999983
599.16666667	0.0048749999999984
402.58333333	-0.0230749999999986
475.41666667	0.0044333299999976
598.25	0.0061833300000024
359.66666667	0.0086999999999974
610.66666667	0.0130750000000006
575.33333333	0.0076250000000008
338.41666667	0.0126916699999988
436.33333333	0.0087166599999974
361.75	0.0139083400000004
447.91666667	-0.0322749999999985
373.16666667	0.0021999999999984
321.5	0.012875000000001
519.91666667	0.0142666699999978
442.83333333	0.0104833300000031
450.33333333	0.0073666600000024
442.0	0.0078583399999985
530.08333333	0.0081249999999997
426.91666667	0.0063583299999976
635.91666667	0.0130499999999997
240.16666667	0.0034500000000008
302.25	0.0054083300000016
484.0	0.0144000000000019
398.33333333	0.0070499999999995
530.5	0.0142833300000013
552.66666667	0.0166333299999976
620.91666667	0.0026749999999999
466.91666667	0.0064250000000001
621.25	0.0026416699999991
360.16666667	0.0036750000000012
596.08333333	0.0068416599999991
552.33333333	0.0070083399999987
388.0	-0.0003666699999982
462.33333333	-0.0052500000000001
630.25	0.005258340000001
528.66666667	0.0069583299999997
275.16666667	0.0047250000000005
231.83333333	-0.0032500000000013
228.25	-0.0032166700000004
315.0	0.0010416699999993
190.58333333	-0.0073916700000005
365.16666667	-0.0138583300000014
316.08333333	-0.0058166700000015
0.0	-0.0052166699999993
405.0	0.00419166
164.41666667	0.0029166700000011
427.41666667	-0.012249999999998
412.0	0.0180583300000023
302.5	0.0434666699999972
289.0	-0.0021333299999994
146.58333333	-0.0143333299999994
223.58333333	0.0012499999999988
214.16666667	0.00150833
443.0	0.0062833299999986
329.25	0.0001583400000022
339.16666667	0.0049500000000008
319.33333333	0.0041083300000011
97.833333333	0.0014000000000002
0.0	-0.0026583299999991
306.08333333	-0.0043333300000014
487.41666667	-0.0080666699999998
256.08333333	-0.0155583400000001
391.08333333	-0.0027833400000005
347.41666667	-0.0006333400000002
0.0	4.999999999988347e-05
541.33333333	-0.0091000000000001
451.58333333	0.0036833299999994
302.66666667	-0.0014749999999992
254.41666667	-0.0181249999999995
0.0	-0.0029166600000003
227.33333333	-0.0027666699999997
372.91666667	-0.0039166599999997
163.66666667	-0.0319000000000002
0.0	-0.0026083299999992
139.16666667	0.0407390599999999
211.25	0.002991660000001
33.916666667	-0.0069250000000007
384.25	-0.0076499999999999
299.0	0.0049833299999999
562.58333333	-0.0015499999999999
353.0	-0.00260834
47.416666667	-0.0085416699999996
0.0	-0.0056333299999984
10.666666667	-0.0053083399999991
291.66666667	-0.0013166699999995
71.0	-0.0097333299999995
106.91666667	0.0005333299999996
285.75	0.0125583300000009
266.16666667	0.0052083300000003
326.91666667	-0.0014583300000001
283.5	-0.0020249999999997
240.08333333	-0.0062499999999996
321.91666667	-0.0045833399999999
209.75	0.0027083300000008
238.5	-0.0023749999999989
27.5	0.0010999999999992
230.25	-0.0015250000000008
416.75	0.0008416699999997
506.08333333	0.0038
126.33333333	-0.0011749999999999
170.33333333	-0.0020916600000013
52.083333333	-0.0053999999999998
0.0	-0.00151666
1047.1666667	0.0082833299999993
868.5	0.0211666600000004
1340.6666667	0.014899999999999
946.75	0.001841670000001
842.33333333	-0.0358916700000015
711.66666667	0.0144750000000009
845.41666667	0.0284250000000003
793.66666667	-0.0054666599999997
816.25	-0.0155041699999998
777.5	-0.0009666700000003
1568.8333333	-0.0299583299999994
1107.6666667	-0.0180499999999987
755.0	-0.0012833400000005
1055.3333333	-0.0158333299999995
1360.0	-0.0258666600000019
1416.4166667	-0.017466670000001
1266.75	-0.0269249999999985
1147.8333333	-0.0032999999999994
740.5	-0.0087999999999972
1163.3333333	0.0446583400000015
970.5	0.0021500000000003
1493.5833333	-0.002583340000001
1148.5	-0.0104749999999995
1277.6666667	-0.0260166700000006
1168.5	-0.0042833299999998
906.66666667	-0.0045000000000001
1141.75	-0.0251166700000027
988.91666667	0.0083104200000008
1012.0	-0.021099999999997
879.41666667	-0.021849999999997
1114.5	-0.0277666700000018
770.66666667	-0.0080999999999988
1133.3333333	-0.0310750000000012
1328.1666667	-0.0237166699999988
718.5	-0.0029749999999992
736.5	-0.0017666699999985
885.91666667	0.0029749999999992
713.0	0.0004999999999988
941.08333333	-0.0002833299999984
1051.0	-0.0204916700000019
1232.1666667	0.0006416700000002
762.66666667	0.014533329999999
1196.6666667	-0.0024916600000004
1167.4166667	-0.0080041699999995
1118.8333333	0.01300685
747.08333333	-0.0084166600000017
1128.9166667	-0.0226250000000014
719.83333333	0.0053000000000018
717.41666667	0.0195833299999996
1222.5833333	-0.0050999999999987
818.0	-0.0059500000000021
956.83333333	0.0097583300000003
769.66666667	0.006974999999997
876.91666667	-0.0201083299999993
759.91666667	0.0172500000000006
707.83333333	0.0043166700000014
718.58333333	-0.0001083400000005
862.0	0.0033083299999994
751.66666667	0.0120250000000012
818.91666667	-0.0024833400000012
715.91666667	0.0137666700000025
1215.4166667	-0.0061083299999999
1616.0	-0.000266670000002
973.33333333	-0.0039249999999988
1126.5	0.0063250000000003
950.83333333	-0.0256083300000007
750.66666667	-0.0094749999999983
715.25	0.0086083299999977
865.83333333	0.00835
925.75	0.0189916700000019
870.0	-0.0170166700000002
696.16666667	-0.0118250000000017
920.58333333	0.00225833
968.16666667	0.0098749999999974
1124.6666667	0.0190833400000016
741.33333333	0.0292749999999983
694.33333333	0.0050666700000014
724.16666667	0.000675000000001
860.33333333	0.0204750000000011
1020.8333333	0.0262750000000018
793.58333333	0.0095749999999981
848.33333333	-0.019533329999998
1225.8333333	-0.0272166600000005
701.58333333	0.01293334
1082.75	0.0067166699999994
846.75	0.0092583299999979
956.58333333	-0.0352166700000005
777.91666667	0.0006833299999975
809.08333333	-0.0095166599999991
725.75	0.013216670000002
1014.5	0.0088749999999997
804.66666667	0.0058749999999996
920.25	0.0109916699999992
728.91666667	0.0026499999999991
742.58333333	0.0188500000000004
704.75	0.0112083299999987
851.08333333	-0.0096166699999997
972.58333333	-0.0044499999999985
